"","country","countryname","oecdmember","eumember","edate","date","party","partyname","partyabbrev","parfam","coderid","manual","coderyear","testresult","testeditsim","pervote","voteest","presvote","absseat","totseats","progtype","datasetorigin","corpusversion","total","peruncod","per101","per102","per103","per104","per105","per106","per107","per108","per109","per110","per201","per202","per203","per204","per301","per302","per303","per304","per305","per401","per402","per403","per404","per405","per406","per407","per408","per409","per410","per411","per412","per413","per414","per415","per416","per501","per502","per503","per504","per505","per506","per507","per601","per602","per603","per604","per605","per606","per607","per608","per701","per702","per703","per704","per705","per706","per1011","per1012","per1013","per1014","per1015","per1016","per1021","per1022","per1023","per1024","per1025","per1026","per1031","per1032","per1033","per2021","per2022","per2023","per2031","per2032","per2033","per2041","per3011","per3051","per3052","per3053","per3054","per3055","per4011","per4012","per4013","per4014","per4121","per4122","per4123","per4124","per4131","per4132","per5021","per5031","per5041","per5061","per6011","per6012","per6013","per6014","per6061","per6071","per6072","per6081","per7051","per7052","per7061","per7062","per103_1","per103_2","per201_1","per201_2","per202_1","per202_2","per202_3","per202_4","per305_1","per305_2","per305_3","per305_4","per305_5","per305_6","per416_1","per416_2","per601_1","per601_2","per602_1","per602_2","per605_1","per605_2","per606_1","per606_2","per607_1","per607_2","per607_3","per608_1","per608_2","per608_3","per703_1","per703_2","rile","planeco","markeco","welfare","intpeace","datasetversion","id_perm"
"3436",84,"Georgia",0,0,1992-10-11,199210,84712,"Ilia Chavchavadze Society","ICS",70,233,1,1995,0.626,NA,4.5,0,NA,7,235,1,20,"",79,2.532,0,0,0,0,0,0,0,0,0,0,0,3.797,0,0,0,0,0,1.266,1.266,13.924,2.532,7.595,0,0,0,0,3.797,0,6.329,3.797,6.329,2.532,13.924,0,1.266,1.266,0,5.063,2.532,0,0,0,0,0,0,0,0,0,0,0,3.797,0,1.266,3.797,0,1.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.063,0,0,0,0,0,0,0,0,0,0,0,0,5.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.063,13.924,27.848,7.595,0,"2018a","TZKD2H"
"3439",84,"Georgia",0,0,1992-10-11,199210,84715,"Georgian National Independent Party","SEDP",70,233,1,1995,0.626,NA,2.6,0,NA,4,235,1,20,"",62,14.516,3.226,0,3.226,9.677,0,0,0,3.226,0,0,3.226,0,45.161,0,0,1.613,0,0,1.613,3.226,0,0,0,0,0,0,0,0,0,0,0,0,1.613,0,0,1.613,0,0,1.613,0,0,0,0,0,0,0,4.839,0,1.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.516,0,4.839,1.613,0,"2018a","5CAU19"
"3441",84,"Georgia",0,0,1992-10-11,199210,84951,"People’s Friendship and Justice","KMSP",30,233,1,1995,0.626,NA,1.4,0,NA,2,235,1,20,"",47,8.511,0,2.128,0,2.128,0,0,2.128,0,0,0,2.128,17.021,2.128,0,0,0,0,0,10.638,2.128,2.128,0,0,0,0,0,4.255,0,8.511,0,0,0,2.128,0,0,2.128,2.128,0,2.128,0,4.255,0,6.383,0,2.128,0,4.255,0,2.128,0,2.128,0,2.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.128,0,0,0,0,0,0,0,0,0,0,0,0,2.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.511,0,4.255,2.128,2.128,"2018a","1RFCWN"
"3445",84,"Georgia",0,0,1995-11-05,199511,84425,"Bloc ‘Progress’","BP",40,233,1,1996,0.626,NA,1.372,0,NA,4,235,1,20,"",78,11.538,2.564,0,1.282,1.282,0,2.564,5.128,0,0,0,2.564,3.846,2.564,0,0,0,0,0,12.821,3.846,2.564,3.846,0,0,1.282,0,1.282,0,1.282,2.564,3.846,0,0,1.282,0,1.282,3.846,5.128,0,0,0,0,2.564,0,0,0,1.282,6.41,2.564,0,5.128,0,1.282,0,0,2.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.974,7.692,3.846,5.128,2.564,"2018a","S6PM1G"
"3446",84,"Georgia",0,0,1995-11-05,199511,84426,"Political Alliance ‘Support’","PKT",40,233,1,1996,0.626,NA,2.15,0,NA,3,235,1,20,"",31,16.129,6.452,0,3.226,0,0,0,0,0,0,0,0,6.452,3.226,0,0,3.226,0,0,9.677,0,0,3.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.226,0,0,0,0,0,0,0,0,9.677,12.903,0,0,0,0,3.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.581,3.226,0,3.226,0,"2018a","AXI57F"
"3456",84,"Georgia",0,0,2003-11-02,200311,84430,"Burjanadze - Democrats Bloc","BD",999,233,2,2004,0.868,NA,8.8,0,NA,15,235,1,30,"",90,2.222,2.222,0,0,3.333,0,2.222,1.111,8.889,0,0,4.444,6.667,3.333,0,1.111,0,2.222,3.333,17.778,1.111,4.444,2.222,0,0,0,0,0,0,0,1.111,1.111,0,0,0,0,0,2.222,0,0,0,2.222,0,14.444,0,0,0,2.222,5.556,0,0,0,0,3.333,0,0,1.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.111,3.333,1.111,0,2.222,"2018a","7IJWLC"
"3458",84,"Georgia",0,0,2003-11-02,200311,84432,"Election Bloc ‘For a New Georgia’","AS",999,233,2,2004,0.868,NA,21.3,0,NA,38,235,1,30,"",69,0,1.449,0,1.449,1.449,0,0,5.797,1.449,0,0,2.899,2.899,2.899,0,0,0,5.797,0,5.797,1.449,0,1.449,0,0,0,0,0,0,1.449,2.899,2.899,0,2.899,0,0,0,1.449,0,15.942,0,14.493,0,14.493,0,0,0,1.449,0,2.899,0,4.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.942,4.348,4.348,15.942,0,"2018a","RRSSYI"
"3463",84,"Georgia",0,0,2008-05-21,200805,84041,"United Opposition (National Council/Rights)","",40,299,4,2013,0.885,0.761,17.537,0,NA,17,150,8,70,"2018-1",64,0,0,4.688,0,4.688,0,1.563,1.563,1.563,0,0,7.813,25,1.563,0,6.25,0,1.563,1.563,3.125,6.25,1.563,1.563,0,0,1.563,0,0,0,0,0,1.563,0,0,0,0,0,0,1.563,4.688,0,0,0,4.688,0,6.25,0,3.125,1.563,0,1.563,1.563,0,0,0,0,1.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.563,3.125,6.25,6.25,6.25,"2018a","WRYQQO"
"3465",84,"Georgia",0,0,2008-05-21,200805,84440,"Republican Party of Georgia","Respublikelebi",40,299,4,2013,0.885,0.761,3.736,0,NA,2,150,1,70,"2018-1",322,1.863,0,0,0,1.242,1.553,0,0.311,1.553,0,0,4.658,15.217,0.311,0.311,1.553,0,4.969,1.242,10.559,6.211,0.621,4.658,0,0,0.311,0,0,0,0,0.311,0,0,0.621,0,0.621,1.553,4.037,3.416,3.416,1.863,6.522,0,2.484,0,3.106,0.311,0.621,5.901,0,0,2.795,0,0.932,2.795,0,1.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.416,4.658,6.832,6.832,1.553,"2018a","GM2J5E"
"3466",84,"Georgia",0,0,2008-05-21,200805,84530,"Christian-Democratic Movement","KDM",50,299,4,2013,0.885,0.761,8.562,0,NA,6,150,1,70,"2018-1",54,0,0,0,0,1.852,0,0,0,0,1.852,0,7.407,9.259,0,0,0,0,0,0,9.259,0,0,1.852,0,0,0,0,0,0,5.556,0,9.259,0,0,0,0,0,0,1.852,16.667,0,5.556,0,0,0,7.407,1.852,0,1.852,0,0,5.556,0,9.259,0,0,3.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.37,11.111,0,18.519,0,"2018a","2C775O"
"3468",84,"Georgia",0,0,2012-10-01,201210,84042,"Bidzina Ivanishvili - Georgian Dream","",40,299,4,2013,0.885,0.761,54.966,0,NA,85,150,8,70,"2018-1",1935,1.55,0.155,1.189,0,3.204,0.413,1.757,0.879,0.672,0,0,3.152,19.173,0.879,0.258,4.083,0,1.654,0.362,2.016,1.912,4.186,6.667,0.207,0.103,0.362,0.568,1.085,0.052,1.292,1.189,0.155,0.31,4.858,0,0.465,4.393,1.602,3.618,4.806,1.034,5.22,0,2.481,0,0.155,0.052,0.155,0.258,0.982,0,3.928,0,6.15,0.31,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.018,7.028,6.77,8.424,3.359,"2018a","IFNNXQ"
"3474",85,"German Democratic Republic",0,0,1990-03-18,199003,85111,"Green Party-Independent Women's League","Grüne-UFV",10,804,999,1990,NA,NA,1.966,0,NA,8,400,8,20,"",117,0,0.9,0,0,0,2.6,0,0,1.7,0,0,0,8.5,0.9,0,4.3,0,0.9,0,0,0,0,2.6,0,0,0,0,0,0,0,3.4,0,0,0,0,0,12,6,2.6,16.2,0,7.7,0,0,0,0,6.8,0,0.9,1.7,0,3.4,0,0.9,0,1.7,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.2,2.6,0,18.8,2.6,"2018a","P6ETSS"
"3476",85,"German Democratic Republic",0,0,1990-03-18,199003,85210,"United Left Action Alliance","AVL",20,804,999,1990,NA,NA,0.176,0,NA,1,400,1,20,"",225,0,4,2.7,0,0.4,4,0,6.2,0.9,0,0.4,6.2,13.3,4,0.4,3.1,0,0.4,2.7,0.9,3.1,0,2.2,4.4,0,0,0,0.4,0,0.4,1.3,0.4,2.7,1.8,0,0,1.3,1.3,3.1,3.1,0,2.7,0,0,0,0.9,0.4,0,0.4,0.4,0,13.8,0,0,0,4,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.1,7,4.9,6.2,6.7,"2018a","1GRK2Z"
"3477",85,"German Democratic Republic",0,0,1990-03-18,199003,85221,"Party for Democratic Socialism","PDS",20,804,999,1990,NA,NA,16.397,0,NA,66,400,1,20,"",140,0,1.4,0,0,0,2.9,0,4.3,1.4,0,0,6.4,13.6,0.7,1.4,1.4,0,0,0,0,0.7,0,1.4,0,0,0,0,0,0,0,2.9,2.1,0,0.7,0,0,3.6,6.4,2.9,5,0,5.7,0,0,0,0,2.1,0,2.1,1.4,0,8.6,0,2.9,1.4,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33,3.5,1.4,7.9,2.9,"2018a","1FOR29"
"3479",85,"German Democratic Republic",0,0,1990-03-18,199003,85421,"Free Democratic Party","FDP",40,804,999,1990,NA,NA,0,0,NA,0,400,1,20,"",157,1.3,0.6,0,0,0,0.6,1.9,4.5,0,0,0,16.6,10.8,0.6,0,0,0,1.9,1.3,0.6,3.2,1.9,4.5,0,0,0,0,0,0,0.6,7,0,0,0,0,0,16.6,0.6,1.9,2.5,0,3.2,0,0,0,0.6,0.6,0.6,6.4,0,0,5.1,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.5,3.2,4.4,2.5,"2018a","G1T4J1"
"3482",85,"German Democratic Republic",0,0,1990-03-18,199003,85424,"National Democratic Party of Germany","NDPD",40,804,999,1990,NA,NA,0.384,0,NA,2,400,1,20,"",111,0,9,0,0,0,1.8,1.8,0,1.8,0,0,6.3,7.2,1.8,0,2.7,0,1.8,0.9,0,6.3,0.9,0.9,0.9,0,0,0.9,0,0,0,0.9,0,1.8,0,0,0,6.3,8.1,2.7,3.6,0,4.5,0,1.8,0,1.8,0,4.5,0.9,0,0,3.6,0,5.4,1.8,3.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9,1.8,6.3,6.3,3.6,"2018a","GBSXY6"
"3484",85,"German Democratic Republic",0,0,1990-03-18,199003,85521,"Christian Democratic Union","CDU",50,804,999,1990,NA,NA,40.816,0,NA,163,400,1,20,"",227,0,0.4,0,0,0,0.9,0.9,0.9,1.3,0,0,8.4,23.8,2.2,0,0.9,0.9,2.2,0,0.4,3.1,0.4,1.8,0.4,0,0,0,0,0.9,0,2.2,0,0,0.4,0,0,6.6,10.1,1.8,4.4,0,5.7,0,0,0,4.8,0,0,0,1.3,0,1.3,0,4.8,2.6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.4,2.2,3.5,6.2,1.8,"2018a","61MN53"
"3485",85,"German Democratic Republic",0,0,1990-03-18,199003,85522,"German Social Union","DSU",50,804,999,1990,NA,NA,6.306,0,NA,25,400,6,20,"",226,0,2.7,0.4,0,0.4,0.4,1.3,0,0.9,0,0,15.9,8,3.5,0,1.8,0,0.9,0,0.4,4,0,8,0,0,0,0,0,0,0,4.9,0,0,0.4,0,0,3.5,5.8,4.4,7.1,0,3.1,0,0,0,7.5,0,0.9,5.3,0,0,3.1,0,1.3,0.4,1.3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,8,4.4,11.5,2.1,"2018a","Y835R5"
"3488",85,"German Democratic Republic",0,0,1990-03-18,199003,85901,"Democratic Women’s League","DFD",95,804,999,1990,NA,NA,0.331,0,NA,1,400,1,20,"",67,0,0,0,0,0,0,1.5,0,1.5,0,0,1.5,7.5,0,0,0,0,0,0,1.5,0,0,4.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,1.5,6,13.4,4.5,0,1.5,0,0,1.5,1.5,3,0,4.5,0,0,9,0,4.5,0,1.5,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21,4.5,0,17.9,1.5,"2018a","2AKUIU"
"3495",86,"Hungary",0,0,1990-03-25,199003,86810,"Independent Smallholders’ Party","FKgP",80,236,1,1991,0.782,NA,11.735,0,NA,44,386,1,20,"",46,2.174,0,0,6.522,0,4.348,2.174,0,0,0,0,8.696,8.696,2.174,0,2.174,0,0,0,0,13.043,4.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.174,4.348,0,4.348,0,10.87,0,6.522,0,0,0,0,0,0,0,10.87,0,0,4.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.174,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.217,0,13.043,6.522,6.522,"2018a","EPWDJA"
"3496",86,"Hungary",0,0,1990-03-25,199003,86811,"Agrarian Alliance","ASz",80,236,1,1991,0.782,NA,0,0,NA,2,386,8,20,"",58,0,0,0,0,0,0,0,0,5.172,0,0,0,0,0,0,3.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.724,0,0,0,0,0,5.172,0,3.448,0,0,0,0,0,0,1.724,0,0,0,3.448,0,0,0,58.621,0,0,6.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.724,0,0,3.448,0,"2018a","HKS2YV"
"3503",86,"Hungary",0,0,1994-05-08,199405,86810,"Independent Smallholders’ Party","FKgP",80,236,1,1995,0.782,NA,8.82,0,NA,26,386,1,20,"",83,2.41,0,0,0,0,0,0,0,1.205,0,0,0,1.205,0,0,0,0,0,0,0,13.253,1.205,0,0,0,0,1.205,4.819,0,0,0,0,0,7.229,0,0,0,1.205,1.205,6.024,0,1.205,0,2.41,0,1.205,0,0,1.205,0,0,0,0,39.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.614,0,0,6.024,3.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.277,0,20.482,7.229,0,"2018a","C45M31"
"3510",86,"Hungary",10,20,1998-05-10,199805,86529,"MDF-FiDeSz-MPP-Alliance","MDF-FiDeSz-MPP",60,999,999,NA,NA,NA,4.02,0,NA,15,386,4,20,"",406,0.985,0,0,0,1.724,0,0,0.739,2.217,0,0,0,0,3.941,0,4.926,0,0,0.246,2.956,0.493,2.217,6.897,1.232,0.739,0,0,0.493,0.985,0.985,0.985,0,0,0,0,0,1.724,3.202,0.493,14.039,13.547,0,0,0.985,0,9.852,0,5.419,1.232,0,0,0,0,8.128,0,2.463,0.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463,0,0,0.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.458,8.128,0.493,14.532,0,"2018a","432VPY"
"3511",86,"Hungary",10,20,1998-05-10,199805,86620,"Hungarian Justice and Life Party","MIÉP",70,243,1,2000,0.786,NA,5.57,0,NA,14,386,1,20,"",149,0.671,0,0,0,3.356,0,0,0,0,11.409,0,0,0,0,3.356,3.356,0,2.013,9.396,0,0,6.04,13.423,0,0,0,0,0,5.369,0,0,0,0,0,0,0,0.671,0,4.027,0,0,1.342,0,12.081,0,7.383,0,8.725,0,0,0,0,0,0,0,0.671,1.342,0,0,0,0,0,0,0,0.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.027,0,0,0,0,0,0,0.671,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.819,13.423,0,4.027,0,"2018a","AIS3SW"
"3512",86,"Hungary",10,20,1998-05-10,199805,86810,"Independent Smallholders’ Party","FKgP",80,243,1,2000,0.786,NA,13.38,0,NA,48,386,1,20,"",1187,2.864,0,0.674,0,3.623,0,0,0,1.853,2.696,0,0,4.886,0,4.549,2.022,0,3.117,6.487,4.718,0.253,1.516,1.685,1.264,0,1.769,0,0,3.791,2.359,3.707,0,0,0,0,0,0,0,0,1.601,0,5.813,0,6.908,0,4.297,0,0.505,2.443,0,0,0,0,1.601,0,0,0,0,0.253,0,0,0,0,0,0.337,0,0,0,0,0,0,7.245,0,0,0,2.275,0,0,0,0,1.179,0,5.139,0,0,0,0,0.421,0,0,0,0,0,0,1.769,0,0,0,0,0,0,0,0,0,0,0,0,4.381,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.245,2.949,0.253,1.601,0.674,"2018a","AX2HY1"
"3518",86,"Hungary",10,20,2002-04-07,200204,86810,"Independent Smallholders’ Party","FKgP",80,285,3,2011,0.81,NA,1.2,0,NA,0,386,1,60,"2018-1",158,1.899,0,0,0,3.797,0,0,1.266,0.633,0,1.899,3.797,14.557,0.633,3.165,0,0,0,3.797,5.696,0.633,2.532,0,0,0,1.266,0,1.266,0,1.266,1.899,0,0,0.633,0,0,0,0.633,4.43,3.165,0,1.266,0,8.228,0,3.797,0,0.633,0,0,0.633,2.532,0,24.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.329,0,1.266,7.595,0,"2018a","DJYLSC"
"3537",87,"Latvia",0,0,1993-06-05,199306,87220,"Harmony for Latvia - Rebirth of the Economy","SLAT",20,239,1,1995,0.452,NA,12.008,0,NA,13,100,1,20,"",44,0,0,0,2.273,0,2.273,0,0,0,0,0,4.545,0,4.545,0,2.273,0,0,0,0,2.273,6.818,2.273,0,0,4.545,0,9.091,0,0,2.273,0,0,2.273,0,0,0,2.273,0,9.091,0,2.273,0,0,0,0,0,9.091,13.636,0,0,0,0,9.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545,0,0,0,0,0,0,0,0,0,0,0,2.273,0,0,0,0,2.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.455,2.273,4.545,9.091,2.273,"2018a","QCSXF3"
